"lhs" "" "rhs" "support" "confidence" "lift"
"[534]" "{기존,문의,어디}" "=>" "{면접}" 0.225806451612903 0.875 1.42763157894737
"[535]" "{기존,면접,저녁}" "=>" "{인하대}" 0.225806451612903 0.875 1.00462962962963
"[536]" "{기존,면접,인하대}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[537]" "{기존,인하대,저녁}" "=>" "{면접}" 0.225806451612903 0.777777777777778 1.26900584795322
"[538]" "{면접,인하대,저녁}" "=>" "{기존}" 0.225806451612903 0.5 1.40909090909091
"[539]" "{기존,면접,저녁}" "=>" "{어디}" 0.225806451612903 0.875 0.96875
"[540]" "{기존,면접,어디}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[541]" "{기존,어디,저녁}" "=>" "{면접}" 0.225806451612903 0.777777777777778 1.26900584795322
"[542]" "{면접,어디,저녁}" "=>" "{기존}" 0.225806451612903 0.538461538461538 1.51748251748252
"[543]" "{기존,저녁,필요}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[544]" "{기존,인하대,필요}" "=>" "{저녁}" 0.225806451612903 1 1.24
"[545]" "{기존,인하대,저녁}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[546]" "{기존,문의,저녁}" "=>" "{인하대}" 0.258064516129032 0.888888888888889 1.02057613168724
"[547]" "{기존,문의,인하대}" "=>" "{저녁}" 0.258064516129032 1 1.24
"[548]" "{기존,인하대,저녁}" "=>" "{문의}" 0.258064516129032 0.888888888888889 1.14814814814815
"[549]" "{기존,문의,저녁}" "=>" "{어디}" 0.258064516129032 0.888888888888889 0.984126984126984
"[550]" "{기존,문의,어디}" "=>" "{저녁}" 0.258064516129032 1 1.24
"[551]" "{기존,어디,저녁}" "=>" "{문의}" 0.258064516129032 0.888888888888889 1.14814814814815
"[552]" "{기존,문의,인하대}" "=>" "{어디}" 0.225806451612903 0.875 0.96875
"[553]" "{기존,문의,어디}" "=>" "{인하대}" 0.225806451612903 0.875 1.00462962962963
"[554]" "{기존,어디,인하대}" "=>" "{문의}" 0.225806451612903 0.875 1.13020833333333
"[555]" "{기존,인하대,저녁}" "=>" "{어디}" 0.258064516129032 0.888888888888889 0.984126984126984
"[556]" "{기존,어디,저녁}" "=>" "{인하대}" 0.258064516129032 0.888888888888889 1.02057613168724
"[557]" "{기존,어디,인하대}" "=>" "{저녁}" 0.258064516129032 1 1.24
"[558]" "{주간,최대,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[559]" "{문의,주간,최대}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[560]" "{문의,최대,학술}" "=>" "{주간}" 0.225806451612903 0.875 1.59558823529412
"[561]" "{문의,주간,학술}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[562]" "{주간,최대,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[563]" "{인하대,주간,최대}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[564]" "{인하대,최대,학술}" "=>" "{주간}" 0.225806451612903 0.777777777777778 1.41830065359477
"[565]" "{인하대,주간,학술}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[566]" "{주간,최대,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[567]" "{어디,주간,최대}" "=>" "{학술}" 0.225806451612903 0.777777777777778 1.41830065359477
"[568]" "{어디,최대,학술}" "=>" "{주간}" 0.225806451612903 0.777777777777778 1.41830065359477
"[569]" "{어디,주간,학술}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[570]" "{정석,주간,최대}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[571]" "{주간,최대,필요}" "=>" "{정석}" 0.225806451612903 0.875 1.50694444444444
"[572]" "{정석,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[573]" "{정석,주간,필요}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[574]" "{정석,주간,최대}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[575]" "{문의,주간,최대}" "=>" "{정석}" 0.225806451612903 0.7 1.20555555555556
"[576]" "{문의,정석,최대}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[577]" "{문의,정석,주간}" "=>" "{최대}" 0.225806451612903 0.875 1.80833333333333
"[578]" "{정석,주간,최대}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[579]" "{인하대,주간,최대}" "=>" "{정석}" 0.225806451612903 0.7 1.20555555555556
"[580]" "{인하대,정석,최대}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[581]" "{인하대,정석,주간}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[582]" "{주간,최대,필요}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[583]" "{문의,주간,최대}" "=>" "{필요}" 0.258064516129032 0.8 1.12727272727273
"[584]" "{문의,최대,필요}" "=>" "{주간}" 0.258064516129032 0.666666666666667 1.2156862745098
"[585]" "{문의,주간,필요}" "=>" "{최대}" 0.258064516129032 0.8 1.65333333333333
"[586]" "{주간,최대,필요}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[587]" "{저녁,주간,최대}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[588]" "{저녁,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[589]" "{저녁,주간,필요}" "=>" "{최대}" 0.225806451612903 0.777777777777778 1.60740740740741
"[590]" "{주간,최대,필요}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[591]" "{인하대,주간,최대}" "=>" "{필요}" 0.258064516129032 0.8 1.12727272727273
"[592]" "{인하대,최대,필요}" "=>" "{주간}" 0.258064516129032 0.666666666666667 1.2156862745098
"[593]" "{인하대,주간,필요}" "=>" "{최대}" 0.258064516129032 0.8 1.65333333333333
"[594]" "{주간,최대,필요}" "=>" "{어디}" 0.225806451612903 0.875 0.96875
"[595]" "{어디,주간,최대}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[596]" "{어디,최대,필요}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[597]" "{어디,주간,필요}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[598]" "{문의,주간,최대}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[599]" "{저녁,주간,최대}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[600]" "{문의,저녁,최대}" "=>" "{주간}" 0.290322580645161 0.75 1.36764705882353
"[601]" "{문의,저녁,주간}" "=>" "{최대}" 0.290322580645161 0.692307692307692 1.43076923076923
"[602]" "{문의,주간,최대}" "=>" "{인하대}" 0.32258064516129 1 1.14814814814815
"[603]" "{인하대,주간,최대}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[604]" "{문의,인하대,최대}" "=>" "{주간}" 0.32258064516129 0.714285714285714 1.30252100840336
"[605]" "{문의,인하대,주간}" "=>" "{최대}" 0.32258064516129 0.769230769230769 1.58974358974359
"[606]" "{문의,주간,최대}" "=>" "{어디}" 0.290322580645161 0.9 0.996428571428572
"[607]" "{어디,주간,최대}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[608]" "{문의,어디,최대}" "=>" "{주간}" 0.290322580645161 0.75 1.36764705882353
"[609]" "{문의,어디,주간}" "=>" "{최대}" 0.290322580645161 0.642857142857143 1.32857142857143
"[610]" "{저녁,주간,최대}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[611]" "{인하대,주간,최대}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[612]" "{인하대,저녁,최대}" "=>" "{주간}" 0.290322580645161 0.692307692307692 1.26244343891403
"[613]" "{인하대,저녁,주간}" "=>" "{최대}" 0.290322580645161 0.642857142857143 1.32857142857143
"[614]" "{저녁,주간,최대}" "=>" "{어디}" 0.258064516129032 0.888888888888889 0.984126984126984
"[615]" "{어디,주간,최대}" "=>" "{저녁}" 0.258064516129032 0.888888888888889 1.10222222222222
"[616]" "{어디,저녁,최대}" "=>" "{주간}" 0.258064516129032 0.727272727272727 1.32620320855615
"[617]" "{어디,저녁,주간}" "=>" "{최대}" 0.258064516129032 0.571428571428571 1.18095238095238
"[618]" "{인하대,주간,최대}" "=>" "{어디}" 0.290322580645161 0.9 0.996428571428572
"[619]" "{어디,주간,최대}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[620]" "{어디,인하대,최대}" "=>" "{주간}" 0.290322580645161 0.692307692307692 1.26244343891403
"[621]" "{어디,인하대,주간}" "=>" "{최대}" 0.290322580645161 0.642857142857143 1.32857142857143
"[622]" "{정석,최대,학술}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[623]" "{최대,필요,학술}" "=>" "{정석}" 0.225806451612903 1 1.72222222222222
"[624]" "{정석,최대,필요}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[625]" "{정석,필요,학술}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[626]" "{정석,최대,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[627]" "{문의,최대,학술}" "=>" "{정석}" 0.225806451612903 0.875 1.50694444444444
"[628]" "{문의,정석,최대}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[629]" "{문의,정석,학술}" "=>" "{최대}" 0.225806451612903 0.7 1.44666666666667
"[630]" "{정석,최대,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[631]" "{인하대,최대,학술}" "=>" "{정석}" 0.225806451612903 0.777777777777778 1.33950617283951
"[632]" "{인하대,정석,최대}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[633]" "{인하대,정석,학술}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[634]" "{정석,최대,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[635]" "{어디,최대,학술}" "=>" "{정석}" 0.225806451612903 0.777777777777778 1.33950617283951
"[636]" "{어디,정석,최대}" "=>" "{학술}" 0.225806451612903 0.875 1.59558823529412
"[637]" "{어디,정석,학술}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[638]" "{최대,필요,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[639]" "{문의,최대,학술}" "=>" "{필요}" 0.225806451612903 0.875 1.23295454545455
"[640]" "{문의,최대,필요}" "=>" "{학술}" 0.225806451612903 0.583333333333333 1.06372549019608
"[641]" "{문의,필요,학술}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[642]" "{최대,필요,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[643]" "{인하대,최대,학술}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[644]" "{인하대,최대,필요}" "=>" "{학술}" 0.225806451612903 0.583333333333333 1.06372549019608
"[645]" "{인하대,필요,학술}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[646]" "{최대,필요,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[647]" "{어디,최대,학술}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[648]" "{어디,최대,필요}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[649]" "{어디,필요,학술}" "=>" "{최대}" 0.225806451612903 0.538461538461538 1.11282051282051
"[650]" "{문의,최대,학술}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[651]" "{저녁,최대,학술}" "=>" "{문의}" 0.225806451612903 0.875 1.13020833333333
"[652]" "{문의,저녁,최대}" "=>" "{학술}" 0.225806451612903 0.583333333333333 1.06372549019608
"[653]" "{문의,저녁,학술}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[654]" "{문의,최대,학술}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[655]" "{인하대,최대,학술}" "=>" "{문의}" 0.258064516129032 0.888888888888889 1.14814814814815
"[656]" "{문의,인하대,최대}" "=>" "{학술}" 0.258064516129032 0.571428571428571 1.04201680672269
"[657]" "{문의,인하대,학술}" "=>" "{최대}" 0.258064516129032 0.571428571428571 1.18095238095238
"[658]" "{문의,최대,학술}" "=>" "{어디}" 0.258064516129032 1 1.10714285714286
"[659]" "{어디,최대,학술}" "=>" "{문의}" 0.258064516129032 0.888888888888889 1.14814814814815
"[660]" "{문의,어디,최대}" "=>" "{학술}" 0.258064516129032 0.666666666666667 1.2156862745098
"[661]" "{문의,어디,학술}" "=>" "{최대}" 0.258064516129032 0.533333333333333 1.10222222222222
"[662]" "{저녁,최대,학술}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[663]" "{인하대,최대,학술}" "=>" "{저녁}" 0.258064516129032 0.888888888888889 1.10222222222222
"[664]" "{인하대,저녁,최대}" "=>" "{학술}" 0.258064516129032 0.615384615384615 1.12217194570136
"[665]" "{인하대,저녁,학술}" "=>" "{최대}" 0.258064516129032 0.571428571428571 1.18095238095238
"[666]" "{저녁,최대,학술}" "=>" "{어디}" 0.258064516129032 1 1.10714285714286
"[667]" "{어디,최대,학술}" "=>" "{저녁}" 0.258064516129032 0.888888888888889 1.10222222222222
"[668]" "{어디,저녁,최대}" "=>" "{학술}" 0.258064516129032 0.727272727272727 1.32620320855615
"[669]" "{어디,저녁,학술}" "=>" "{최대}" 0.258064516129032 0.571428571428571 1.18095238095238
"[670]" "{인하대,최대,학술}" "=>" "{어디}" 0.290322580645161 1 1.10714285714286
"[671]" "{어디,최대,학술}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[672]" "{어디,인하대,최대}" "=>" "{학술}" 0.290322580645161 0.692307692307692 1.26244343891403
"[673]" "{어디,인하대,학술}" "=>" "{최대}" 0.290322580645161 0.5625 1.1625
"[674]" "{정석,최대,필요}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[675]" "{문의,정석,최대}" "=>" "{필요}" 0.32258064516129 1 1.40909090909091
"[676]" "{문의,최대,필요}" "=>" "{정석}" 0.32258064516129 0.833333333333333 1.43518518518519
"[677]" "{문의,정석,필요}" "=>" "{최대}" 0.32258064516129 0.769230769230769 1.58974358974359
"[678]" "{정석,최대,필요}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[679]" "{저녁,정석,최대}" "=>" "{필요}" 0.290322580645161 1 1.40909090909091
"[680]" "{저녁,최대,필요}" "=>" "{정석}" 0.290322580645161 0.9 1.55
"[681]" "{저녁,정석,필요}" "=>" "{최대}" 0.290322580645161 0.5625 1.1625
"[682]" "{정석,최대,필요}" "=>" "{인하대}" 0.32258064516129 1 1.14814814814815
"[683]" "{인하대,정석,최대}" "=>" "{필요}" 0.32258064516129 1 1.40909090909091
"[684]" "{인하대,최대,필요}" "=>" "{정석}" 0.32258064516129 0.833333333333333 1.43518518518519
"[685]" "{인하대,정석,필요}" "=>" "{최대}" 0.32258064516129 0.588235294117647 1.2156862745098
"[686]" "{정석,최대,필요}" "=>" "{어디}" 0.258064516129032 0.8 0.885714285714286
"[687]" "{어디,정석,최대}" "=>" "{필요}" 0.258064516129032 1 1.40909090909091
"[688]" "{어디,최대,필요}" "=>" "{정석}" 0.258064516129032 0.8 1.37777777777778
"[689]" "{어디,정석,필요}" "=>" "{최대}" 0.258064516129032 0.5 1.03333333333333
"[690]" "{문의,정석,최대}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[691]" "{저녁,정석,최대}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[692]" "{문의,저녁,최대}" "=>" "{정석}" 0.290322580645161 0.75 1.29166666666667
"[693]" "{문의,저녁,정석}" "=>" "{최대}" 0.290322580645161 0.75 1.55
"[694]" "{문의,정석,최대}" "=>" "{인하대}" 0.32258064516129 1 1.14814814814815
"[695]" "{인하대,정석,최대}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[696]" "{문의,인하대,최대}" "=>" "{정석}" 0.32258064516129 0.714285714285714 1.23015873015873
"[697]" "{문의,인하대,정석}" "=>" "{최대}" 0.32258064516129 0.769230769230769 1.58974358974359
"[698]" "{문의,정석,최대}" "=>" "{어디}" 0.258064516129032 0.8 0.885714285714286
"[699]" "{어디,정석,최대}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[700]" "{문의,어디,최대}" "=>" "{정석}" 0.258064516129032 0.666666666666667 1.14814814814815
"[701]" "{문의,어디,정석}" "=>" "{최대}" 0.258064516129032 0.727272727272727 1.5030303030303
"[702]" "{저녁,정석,최대}" "=>" "{인하대}" 0.290322580645161 1 1.14814814814815
"[703]" "{인하대,정석,최대}" "=>" "{저녁}" 0.290322580645161 0.9 1.116
"[704]" "{인하대,저녁,최대}" "=>" "{정석}" 0.290322580645161 0.692307692307692 1.19230769230769
"[705]" "{인하대,저녁,정석}" "=>" "{최대}" 0.290322580645161 0.5625 1.1625
"[706]" "{저녁,정석,최대}" "=>" "{어디}" 0.225806451612903 0.777777777777778 0.861111111111111
"[707]" "{어디,정석,최대}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[708]" "{어디,저녁,최대}" "=>" "{정석}" 0.225806451612903 0.636363636363636 1.0959595959596
"[709]" "{어디,저녁,정석}" "=>" "{최대}" 0.225806451612903 0.5 1.03333333333333
"[710]" "{인하대,정석,최대}" "=>" "{어디}" 0.258064516129032 0.8 0.885714285714286
"[711]" "{어디,정석,최대}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[712]" "{어디,인하대,최대}" "=>" "{정석}" 0.258064516129032 0.615384615384615 1.05982905982906
"[713]" "{어디,인하대,정석}" "=>" "{최대}" 0.258064516129032 0.533333333333333 1.10222222222222
"[714]" "{면접,최대,필요}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[715]" "{면접,문의,최대}" "=>" "{필요}" 0.225806451612903 0.875 1.23295454545455
"[716]" "{문의,최대,필요}" "=>" "{면접}" 0.225806451612903 0.583333333333333 0.951754385964912
"[717]" "{면접,문의,필요}" "=>" "{최대}" 0.225806451612903 0.583333333333333 1.20555555555556
"[718]" "{면접,최대,필요}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[719]" "{면접,인하대,최대}" "=>" "{필요}" 0.225806451612903 0.875 1.23295454545455
"[720]" "{인하대,최대,필요}" "=>" "{면접}" 0.225806451612903 0.583333333333333 0.951754385964912
"[721]" "{면접,인하대,필요}" "=>" "{최대}" 0.225806451612903 0.636363636363636 1.31515151515152
"[722]" "{면접,문의,최대}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[723]" "{면접,저녁,최대}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[724]" "{문의,저녁,최대}" "=>" "{면접}" 0.225806451612903 0.583333333333333 0.951754385964912
"[725]" "{면접,문의,저녁}" "=>" "{최대}" 0.225806451612903 0.5 1.03333333333333
"[726]" "{면접,문의,최대}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
"[727]" "{면접,인하대,최대}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[728]" "{문의,인하대,최대}" "=>" "{면접}" 0.258064516129032 0.571428571428571 0.932330827067669
"[729]" "{면접,문의,인하대}" "=>" "{최대}" 0.258064516129032 0.533333333333333 1.10222222222222
"[730]" "{면접,저녁,최대}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[731]" "{면접,인하대,최대}" "=>" "{저녁}" 0.225806451612903 0.875 1.085
"[732]" "{인하대,저녁,최대}" "=>" "{면접}" 0.225806451612903 0.538461538461538 0.878542510121457
"[733]" "{면접,인하대,저녁}" "=>" "{최대}" 0.225806451612903 0.5 1.03333333333333
"[734]" "{문의,최대,필요}" "=>" "{저녁}" 0.32258064516129 0.833333333333333 1.03333333333333
"[735]" "{저녁,최대,필요}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[736]" "{문의,저녁,최대}" "=>" "{필요}" 0.32258064516129 0.833333333333333 1.17424242424242
"[737]" "{문의,저녁,필요}" "=>" "{최대}" 0.32258064516129 0.769230769230769 1.58974358974359
"[738]" "{문의,최대,필요}" "=>" "{인하대}" 0.387096774193548 1 1.14814814814815
"[739]" "{인하대,최대,필요}" "=>" "{문의}" 0.387096774193548 1 1.29166666666667
"[740]" "{문의,인하대,최대}" "=>" "{필요}" 0.387096774193548 0.857142857142857 1.20779220779221
"[741]" "{문의,인하대,필요}" "=>" "{최대}" 0.387096774193548 0.75 1.55
"[742]" "{문의,최대,필요}" "=>" "{어디}" 0.32258064516129 0.833333333333333 0.922619047619048
"[743]" "{어디,최대,필요}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[744]" "{문의,어디,최대}" "=>" "{필요}" 0.32258064516129 0.833333333333333 1.17424242424242
"[745]" "{문의,어디,필요}" "=>" "{최대}" 0.32258064516129 0.666666666666667 1.37777777777778
"[746]" "{저녁,최대,필요}" "=>" "{인하대}" 0.32258064516129 1 1.14814814814815
"[747]" "{인하대,최대,필요}" "=>" "{저녁}" 0.32258064516129 0.833333333333333 1.03333333333333
"[748]" "{인하대,저녁,최대}" "=>" "{필요}" 0.32258064516129 0.769230769230769 1.08391608391608
"[749]" "{인하대,저녁,필요}" "=>" "{최대}" 0.32258064516129 0.588235294117647 1.2156862745098
"[750]" "{저녁,최대,필요}" "=>" "{어디}" 0.258064516129032 0.8 0.885714285714286
"[751]" "{어디,최대,필요}" "=>" "{저녁}" 0.258064516129032 0.8 0.992
"[752]" "{어디,저녁,최대}" "=>" "{필요}" 0.258064516129032 0.727272727272727 1.02479338842975
"[753]" "{어디,저녁,필요}" "=>" "{최대}" 0.258064516129032 0.533333333333333 1.10222222222222
"[754]" "{인하대,최대,필요}" "=>" "{어디}" 0.32258064516129 0.833333333333333 0.922619047619048
"[755]" "{어디,최대,필요}" "=>" "{인하대}" 0.32258064516129 1 1.14814814814815
"[756]" "{어디,인하대,최대}" "=>" "{필요}" 0.32258064516129 0.769230769230769 1.08391608391608
"[757]" "{어디,인하대,필요}" "=>" "{최대}" 0.32258064516129 0.555555555555556 1.14814814814815
"[758]" "{문의,저녁,최대}" "=>" "{인하대}" 0.387096774193548 1 1.14814814814815
"[759]" "{문의,인하대,최대}" "=>" "{저녁}" 0.387096774193548 0.857142857142857 1.06285714285714
"[760]" "{인하대,저녁,최대}" "=>" "{문의}" 0.387096774193548 0.923076923076923 1.19230769230769
"[761]" "{문의,인하대,저녁}" "=>" "{최대}" 0.387096774193548 0.666666666666667 1.37777777777778
"[762]" "{문의,저녁,최대}" "=>" "{어디}" 0.32258064516129 0.833333333333333 0.922619047619048
"[763]" "{문의,어디,최대}" "=>" "{저녁}" 0.32258064516129 0.833333333333333 1.03333333333333
"[764]" "{어디,저녁,최대}" "=>" "{문의}" 0.32258064516129 0.909090909090909 1.17424242424242
"[765]" "{문의,어디,저녁}" "=>" "{최대}" 0.32258064516129 0.588235294117647 1.2156862745098
"[766]" "{문의,인하대,최대}" "=>" "{어디}" 0.387096774193548 0.857142857142857 0.948979591836735
"[767]" "{문의,어디,최대}" "=>" "{인하대}" 0.387096774193548 1 1.14814814814815
"[768]" "{어디,인하대,최대}" "=>" "{문의}" 0.387096774193548 0.923076923076923 1.19230769230769
"[769]" "{문의,어디,인하대}" "=>" "{최대}" 0.387096774193548 0.631578947368421 1.30526315789474
"[770]" "{인하대,저녁,최대}" "=>" "{어디}" 0.354838709677419 0.846153846153846 0.936813186813187
"[771]" "{어디,저녁,최대}" "=>" "{인하대}" 0.354838709677419 1 1.14814814814815
"[772]" "{어디,인하대,최대}" "=>" "{저녁}" 0.354838709677419 0.846153846153846 1.04923076923077
"[773]" "{어디,인하대,저녁}" "=>" "{최대}" 0.354838709677419 0.5 1.03333333333333
"[774]" "{정석,주간,학술}" "=>" "{필요}" 0.225806451612903 1 1.40909090909091
"[775]" "{주간,필요,학술}" "=>" "{정석}" 0.225806451612903 0.875 1.50694444444444
"[776]" "{정석,주간,필요}" "=>" "{학술}" 0.225806451612903 0.777777777777778 1.41830065359477
"[777]" "{정석,필요,학술}" "=>" "{주간}" 0.225806451612903 0.636363636363636 1.16042780748663
"[778]" "{정석,주간,학술}" "=>" "{문의}" 0.225806451612903 1 1.29166666666667
"[779]" "{문의,주간,학술}" "=>" "{정석}" 0.225806451612903 0.7 1.20555555555556
"[780]" "{문의,정석,주간}" "=>" "{학술}" 0.225806451612903 0.875 1.59558823529412
"[781]" "{문의,정석,학술}" "=>" "{주간}" 0.225806451612903 0.7 1.27647058823529
"[782]" "{정석,주간,학술}" "=>" "{인하대}" 0.225806451612903 1 1.14814814814815
"[783]" "{인하대,주간,학술}" "=>" "{정석}" 0.225806451612903 0.777777777777778 1.33950617283951
"[784]" "{인하대,정석,주간}" "=>" "{학술}" 0.225806451612903 0.777777777777778 1.41830065359477
"[785]" "{인하대,정석,학술}" "=>" "{주간}" 0.225806451612903 0.636363636363636 1.16042780748663
"[786]" "{정석,주간,학술}" "=>" "{어디}" 0.225806451612903 1 1.10714285714286
"[787]" "{어디,주간,학술}" "=>" "{정석}" 0.225806451612903 0.7 1.20555555555556
"[788]" "{어디,정석,주간}" "=>" "{학술}" 0.225806451612903 0.875 1.59558823529412
"[789]" "{어디,정석,학술}" "=>" "{주간}" 0.225806451612903 0.636363636363636 1.16042780748663
"[790]" "{주간,필요,학술}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[791]" "{문의,주간,학술}" "=>" "{필요}" 0.258064516129032 0.8 1.12727272727273
"[792]" "{문의,주간,필요}" "=>" "{학술}" 0.258064516129032 0.8 1.45882352941176
"[793]" "{문의,필요,학술}" "=>" "{주간}" 0.258064516129032 0.666666666666667 1.2156862745098
"[794]" "{주간,필요,학술}" "=>" "{인하대}" 0.225806451612903 0.875 1.00462962962963
"[795]" "{인하대,주간,학술}" "=>" "{필요}" 0.225806451612903 0.777777777777778 1.0959595959596
"[796]" "{인하대,주간,필요}" "=>" "{학술}" 0.225806451612903 0.7 1.27647058823529
"[797]" "{인하대,필요,학술}" "=>" "{주간}" 0.225806451612903 0.583333333333333 1.06372549019608
"[798]" "{주간,필요,학술}" "=>" "{어디}" 0.258064516129032 1 1.10714285714286
"[799]" "{어디,주간,학술}" "=>" "{필요}" 0.258064516129032 0.8 1.12727272727273
"[800]" "{어디,주간,필요}" "=>" "{학술}" 0.258064516129032 0.8 1.45882352941176
"[801]" "{어디,필요,학술}" "=>" "{주간}" 0.258064516129032 0.615384615384615 1.12217194570136
"[802]" "{문의,주간,학술}" "=>" "{저녁}" 0.258064516129032 0.8 0.992
"[803]" "{저녁,주간,학술}" "=>" "{문의}" 0.258064516129032 1 1.29166666666667
"[804]" "{문의,저녁,주간}" "=>" "{학술}" 0.258064516129032 0.615384615384615 1.12217194570136
"[805]" "{문의,저녁,학술}" "=>" "{주간}" 0.258064516129032 0.666666666666667 1.2156862745098
"[806]" "{문의,주간,학술}" "=>" "{인하대}" 0.290322580645161 0.9 1.03333333333333
"[807]" "{인하대,주간,학술}" "=>" "{문의}" 0.290322580645161 1 1.29166666666667
"[808]" "{문의,인하대,주간}" "=>" "{학술}" 0.290322580645161 0.692307692307692 1.26244343891403
"[809]" "{문의,인하대,학술}" "=>" "{주간}" 0.290322580645161 0.642857142857143 1.17226890756303
"[810]" "{문의,주간,학술}" "=>" "{어디}" 0.32258064516129 1 1.10714285714286
"[811]" "{어디,주간,학술}" "=>" "{문의}" 0.32258064516129 1 1.29166666666667
"[812]" "{문의,어디,주간}" "=>" "{학술}" 0.32258064516129 0.714285714285714 1.30252100840336
"[813]" "{문의,어디,학술}" "=>" "{주간}" 0.32258064516129 0.666666666666667 1.2156862745098
"[814]" "{저녁,주간,학술}" "=>" "{인하대}" 0.258064516129032 1 1.14814814814815
